ref_area,indicator,source,time,obs_value
LKA,SDG_A821_NOC_RT,XA:2017,2017,2.14
LKA,SDG_A821_NOC_RT,XA:2017,2016,3.33
LKA,SDG_A821_NOC_RT,XA:2017,2015,3.57
LKA,SDG_A821_NOC_RT,XA:2017,2014,5.22
LKA,SDG_A821_NOC_RT,XA:2017,2013,1.09
LKA,SDG_A821_NOC_RT,XA:2017,2012,8.55
LKA,SDG_A821_NOC_RT,XA:2017,2011,7.38
LKA,SDG_A821_NOC_RT,XA:2017,2010,6.18
LKA,SDG_A821_NOC_RT,XA:2017,2009,3.58
LKA,SDG_A821_NOC_RT,XA:2017,2008,4.37
LKA,SDG_A821_NOC_RT,XA:2017,2007,5.41
LKA,SDG_A821_NOC_RT,XA:2017,2006,5.57
LKA,SDG_A821_NOC_RT,XA:2017,2005,4.72
LKA,SDG_A821_NOC_RT,XA:2017,2004,4.87
LKA,SDG_A821_NOC_RT,XA:2017,2003,4.48
LKA,SDG_A821_NOC_RT,XA:2017,2002,4.03
LKA,SDG_A821_NOC_RT,XA:2017,2001,-2.07
LKA,SDG_A821_NOC_RT,XA:2017,2000,6.85
LSO,SDG_A821_NOC_RT,XA:1920,2022,0.21
LSO,SDG_A821_NOC_RT,XA:1920,2021,0.48
LSO,SDG_A821_NOC_RT,XA:1920,2020,-4.72
LSO,SDG_A821_NOC_RT,XA:1920,2019,0.88
LSO,SDG_A821_NOC_RT,XA:1920,2018,-2.73
LSO,SDG_A821_NOC_RT,XA:1920,2017,-4.31
LSO,SDG_A821_NOC_RT,XA:1920,2016,2.18
LSO,SDG_A821_NOC_RT,XA:1920,2015,1.88
LSO,SDG_A821_NOC_RT,XA:1920,2014,0.55
LSO,SDG_A821_NOC_RT,XA:1920,2013,1.55
LSO,SDG_A821_NOC_RT,XA:1920,2012,5.92
LSO,SDG_A821_NOC_RT,XA:1920,2011,4.37
LSO,SDG_A821_NOC_RT,XA:1920,2010,4.87
LSO,SDG_A821_NOC_RT,XA:1920,2009,-1.24
LSO,SDG_A821_NOC_RT,XA:1920,2008,5.23
LSO,SDG_A821_NOC_RT,XA:1920,2007,4.14
LSO,SDG_A821_NOC_RT,XA:1920,2006,4.6
LSO,SDG_A821_NOC_RT,XA:1920,2005,4.13
LSO,SDG_A821_NOC_RT,XA:1920,2004,2.41
LSO,SDG_A821_NOC_RT,XA:1920,2003,4.84
LSO,SDG_A821_NOC_RT,XA:1920,2002,1.01
LSO,SDG_A821_NOC_RT,XA:1920,2001,3.55
LSO,SDG_A821_NOC_RT,XA:1920,2000,3.48
LTU,SDG_A821_NOC_RT,XA:1871,2022,0.59
LTU,SDG_A821_NOC_RT,XA:1871,2021,5.37
LTU,SDG_A821_NOC_RT,XA:1871,2020,2.6
LTU,SDG_A821_NOC_RT,XA:1871,2019,4.88
LTU,SDG_A821_NOC_RT,XA:1871,2018,2.52
LTU,SDG_A821_NOC_RT,XA:1871,2017,4.13
LTU,SDG_A821_NOC_RT,XA:1871,2016,0.29
LTU,SDG_A821_NOC_RT,XA:1871,2015,0.93
LTU,SDG_A821_NOC_RT,XA:1871,2014,1.74
LTU,SDG_A821_NOC_RT,XA:1871,2013,2.31
LTU,SDG_A821_NOC_RT,XA:1871,2012,1.9
LTU,SDG_A821_NOC_RT,XA:1871,2011,3.1
LTU,SDG_A821_NOC_RT,XA:1871,2010,7.29
LTU,SDG_A821_NOC_RT,XA:1871,2009,-7.19
LTU,SDG_A821_NOC_RT,XA:1871,2008,4.88
LTU,SDG_A821_NOC_RT,XA:1871,2007,9.77
LTU,SDG_A821_NOC_RT,XA:1871,2006,7.41
LTU,SDG_A821_NOC_RT,XA:1871,2005,7.42
LTU,SDG_A821_NOC_RT,XA:1871,2004,10.25
LTU,SDG_A821_NOC_RT,XA:1871,2003,7.81
LTU,SDG_A821_NOC_RT,XA:1871,2002,3.56
LTU,SDG_A821_NOC_RT,XA:1871,2001,10.3
LTU,SDG_A821_NOC_RT,XA:1871,2000,8.82
LUX,SDG_A821_NOC_RT,XA:1922,2022,0.22
LUX,SDG_A821_NOC_RT,XA:1922,2021,1.75
LUX,SDG_A821_NOC_RT,XA:1922,2020,-2.47
LUX,SDG_A821_NOC_RT,XA:1922,2019,-0.1
LUX,SDG_A821_NOC_RT,XA:1922,2018,-0.93
LUX,SDG_A821_NOC_RT,XA:1922,2017,-2.55
LUX,SDG_A821_NOC_RT,XA:1922,2016,3.65
LUX,SDG_A821_NOC_RT,XA:1922,2015,0.69
LUX,SDG_A821_NOC_RT,XA:1922,2014,-1.13
LUX,SDG_A821_NOC_RT,XA:1922,2013,0.28
LUX,SDG_A821_NOC_RT,XA:1922,2012,-2.78
LUX,SDG_A821_NOC_RT,XA:1922,2011,-0.73
LUX,SDG_A821_NOC_RT,XA:1922,2010,1.65
LUX,SDG_A821_NOC_RT,XA:1922,2009,-8.71
LUX,SDG_A821_NOC_RT,XA:1922,2008,-1.56
LUX,SDG_A821_NOC_RT,XA:1922,2007,5.21
LUX,SDG_A821_NOC_RT,XA:1922,2006,4.12
LUX,SDG_A821_NOC_RT,XA:1922,2005,-0.91
LUX,SDG_A821_NOC_RT,XA:1922,2004,2.6
LUX,SDG_A821_NOC_RT,XA:1922,2003,3.5
LUX,SDG_A821_NOC_RT,XA:1922,2002,1.15
LUX,SDG_A821_NOC_RT,XA:1922,2001,0.41
LUX,SDG_A821_NOC_RT,XA:1922,2000,3.33
LVA,SDG_A821_NOC_RT,XA:1835,2022,1.03
LVA,SDG_A821_NOC_RT,XA:1835,2021,7.67
LVA,SDG_A821_NOC_RT,XA:1835,2020,-1.55
LVA,SDG_A821_NOC_RT,XA:1835,2019,2.75
LVA,SDG_A821_NOC_RT,XA:1835,2018,2.67
LVA,SDG_A821_NOC_RT,XA:1835,2017,2.8
LVA,SDG_A821_NOC_RT,XA:1835,2016,2.71
LVA,SDG_A821_NOC_RT,XA:1835,2015,2.56
LVA,SDG_A821_NOC_RT,XA:1835,2014,2.26
LVA,SDG_A821_NOC_RT,XA:1835,2013,0.14
LVA,SDG_A821_NOC_RT,XA:1835,2012,4.8
LVA,SDG_A821_NOC_RT,XA:1835,2011,0.45
LVA,SDG_A821_NOC_RT,XA:1835,2010,1.17
LVA,SDG_A821_NOC_RT,XA:1835,2009,-0.7
LVA,SDG_A821_NOC_RT,XA:1835,2008,-2.48
LVA,SDG_A821_NOC_RT,XA:1835,2007,7.78
LVA,SDG_A821_NOC_RT,XA:1835,2006,6.13
LVA,SDG_A821_NOC_RT,XA:1835,2005,9.63
LVA,SDG_A821_NOC_RT,XA:1835,2004,8.12
LVA,SDG_A821_NOC_RT,XA:1835,2003,8.61
LVA,SDG_A821_NOC_RT,XA:1835,2002,5.17
LVA,SDG_A821_NOC_RT,XA:1835,2001,5.72
LVA,SDG_A821_NOC_RT,XA:1835,2000,9.81
MAC,SDG_A821_NOC_RT,XA:1924,2022,-22.71
MAC,SDG_A821_NOC_RT,XA:1924,2021,13.73
MAC,SDG_A821_NOC_RT,XA:1924,2020,-53.04
MAC,SDG_A821_NOC_RT,XA:1924,2019,-3.55
MAC,SDG_A821_NOC_RT,XA:1924,2018,4.25
MAC,SDG_A821_NOC_RT,XA:1924,2017,8.51
MAC,SDG_A821_NOC_RT,XA:1924,2016,-0.9
MAC,SDG_A821_NOC_RT,XA:1924,2015,-22.2
MAC,SDG_A821_NOC_RT,XA:1924,2014,-4.53
MAC,SDG_A821_NOC_RT,XA:1924,2013,8.62
MAC,SDG_A821_NOC_RT,XA:1924,2012,6.59
MAC,SDG_A821_NOC_RT,XA:1924,2011,16.45
MAC,SDG_A821_NOC_RT,XA:1924,2010,20.19
MAC,SDG_A821_NOC_RT,XA:1924,2009,-1.81
MAC,SDG_A821_NOC_RT,XA:1924,2008,-2.24
MAC,SDG_A821_NOC_RT,XA:1924,2007,5.15
MAC,SDG_A821_NOC_RT,XA:1924,2006,5.37
MAC,SDG_A821_NOC_RT,XA:1924,2005,0.88
MAC,SDG_A821_NOC_RT,XA:1924,2004,17.88
MAC,SDG_A821_NOC_RT,XA:1924,2003,10.78
MAC,SDG_A821_NOC_RT,XA:1924,2002,5.84
MAC,SDG_A821_NOC_RT,XA:1924,2001,0.1
MAC,SDG_A821_NOC_RT,XA:1924,2000,3.74
MAR,SDG_A821_NOC_RT,XA:2029,2022,-1.27
MAR,SDG_A821_NOC_RT,XA:2029,2021,1.47
MAR,SDG_A821_NOC_RT,XA:2029,2020,-2.23
MAR,SDG_A821_NOC_RT,XA:2029,2019,1.33
MAR,SDG_A821_NOC_RT,XA:2029,2018,1.89
MAR,SDG_A821_NOC_RT,XA:2029,2017,5.05
MAR,SDG_A821_NOC_RT,XA:2029,2016,1.38
MAR,SDG_A821_NOC_RT,XA:2029,2015,4.02
MAR,SDG_A821_NOC_RT,XA:2029,2014,2.16
MAR,SDG_A821_NOC_RT,XA:2029,2013,3.36
MAR,SDG_A821_NOC_RT,XA:2029,2012,2.99
MAR,SDG_A821_NOC_RT,XA:2029,2011,4.24
MAR,SDG_A821_NOC_RT,XA:2029,2010,3.2
MAR,SDG_A821_NOC_RT,XA:2029,2009,2.69
MAR,SDG_A821_NOC_RT,XA:2029,2008,3.96
MAR,SDG_A821_NOC_RT,XA:2029,2007,1.38
MAR,SDG_A821_NOC_RT,XA:2029,2006,3.8
MAR,SDG_A821_NOC_RT,XA:2029,2005,1.33
MAR,SDG_A821_NOC_RT,XA:2029,2004,1.41
MAR,SDG_A821_NOC_RT,XA:2029,2003,4.2
MAR,SDG_A821_NOC_RT,XA:2029,2002,1.03
MAR,SDG_A821_NOC_RT,XA:2029,2001,3.91
MAR,SDG_A821_NOC_RT,XA:2029,2000,-1.02
MDA,SDG_A821_NOC_RT,XA:2031,2022,-9.19
MDA,SDG_A821_NOC_RT,XA:2031,2021,12.14
MDA,SDG_A821_NOC_RT,XA:2031,2020,-4.2
MDA,SDG_A821_NOC_RT,XA:2031,2019,9.81
MDA,SDG_A821_NOC_RT,XA:2031,2018,7.13
MDA,SDG_A821_NOC_RT,XA:2031,2017,8.1
MDA,SDG_A821_NOC_RT,XA:2031,2016,5.19
MDA,SDG_A821_NOC_RT,XA:2031,2015,0.23
MDA,SDG_A821_NOC_RT,XA:2031,2014,1.45
MDA,SDG_A821_NOC_RT,XA:2031,2013,9.54
MDA,SDG_A821_NOC_RT,XA:2031,2012,4.4
MDA,SDG_A821_NOC_RT,XA:2031,2011,5.51
MDA,SDG_A821_NOC_RT,XA:2031,2010,13.34
MDA,SDG_A821_NOC_RT,XA:2031,2009,1.36
MDA,SDG_A821_NOC_RT,XA:2031,2008,9.3
MDA,SDG_A821_NOC_RT,XA:2031,2007,5.08
MDA,SDG_A821_NOC_RT,XA:2031,2006,11.62
MDA,SDG_A821_NOC_RT,XA:2031,2005,9.11
MDA,SDG_A821_NOC_RT,XA:2031,2004,12.34
MDA,SDG_A821_NOC_RT,XA:2031,2003,18.95
MDA,SDG_A821_NOC_RT,XA:2031,2002,9.06
MDA,SDG_A821_NOC_RT,XA:2031,2001,6.29
MDA,SDG_A821_NOC_RT,XA:2031,2000,-0.19
MDG,SDG_A821_NOC_RT,XA:1848,2022,0.19
MDG,SDG_A821_NOC_RT,XA:1848,2021,0.67
MDG,SDG_A821_NOC_RT,XA:1848,2020,-8.53
MDG,SDG_A821_NOC_RT,XA:1848,2019,1.42
MDG,SDG_A821_NOC_RT,XA:1848,2018,0.24
MDG,SDG_A821_NOC_RT,XA:1848,2017,0.93
MDG,SDG_A821_NOC_RT,XA:1848,2016,0.97
MDG,SDG_A821_NOC_RT,XA:1848,2015,0.38
MDG,SDG_A821_NOC_RT,XA:1848,2014,0.49
MDG,SDG_A821_NOC_RT,XA:1848,2013,-0.59
MDG,SDG_A821_NOC_RT,XA:1848,2012,-2.2
MDG,SDG_A821_NOC_RT,XA:1848,2011,-3.63
MDG,SDG_A821_NOC_RT,XA:1848,2010,-2.43
MDG,SDG_A821_NOC_RT,XA:1848,2009,-6.72
MDG,SDG_A821_NOC_RT,XA:1848,2008,3.54
MDG,SDG_A821_NOC_RT,XA:1848,2007,2.58
MDG,SDG_A821_NOC_RT,XA:1848,2006,2.29
MDG,SDG_A821_NOC_RT,XA:1848,2005,0.16
MDG,SDG_A821_NOC_RT,XA:1848,2004,0.72
MDG,SDG_A821_NOC_RT,XA:1848,2003,5.84
MDG,SDG_A821_NOC_RT,XA:1848,2002,-15.12
MDG,SDG_A821_NOC_RT,XA:1848,2001,2.19
MDG,SDG_A821_NOC_RT,XA:1848,2000,1.35
MDV,SDG_A821_NOC_RT,XA:1928,2022,6.16
MDV,SDG_A821_NOC_RT,XA:1928,2021,29.93
MDV,SDG_A821_NOC_RT,XA:1928,2020,-30.65
MDV,SDG_A821_NOC_RT,XA:1928,2019,0.37
MDV,SDG_A821_NOC_RT,XA:1928,2018,0.7
MDV,SDG_A821_NOC_RT,XA:1928,2017,-0.66
MDV,SDG_A821_NOC_RT,XA:1928,2016,-0.97
MDV,SDG_A821_NOC_RT,XA:1928,2015,-4.61
MDV,SDG_A821_NOC_RT,XA:1928,2014,0
MDV,SDG_A821_NOC_RT,XA:1928,2013,0.53
MDV,SDG_A821_NOC_RT,XA:1928,2012,-4.38
MDV,SDG_A821_NOC_RT,XA:1928,2011,0.95
MDV,SDG_A821_NOC_RT,XA:1928,2010,-0.45
MDV,SDG_A821_NOC_RT,XA:1928,2009,-10.61
MDV,SDG_A821_NOC_RT,XA:1928,2008,5.37
MDV,SDG_A821_NOC_RT,XA:1928,2007,3.39
MDV,SDG_A821_NOC_RT,XA:1928,2006,22.99
MDV,SDG_A821_NOC_RT,XA:1928,2005,-15.02
MDV,SDG_A821_NOC_RT,XA:1928,2004,3.71
MDV,SDG_A821_NOC_RT,XA:1928,2003,11.21
MDV,SDG_A821_NOC_RT,XA:1928,2002,4.72
MDV,SDG_A821_NOC_RT,XA:1928,2001,-6.35
MDV,SDG_A821_NOC_RT,XA:1928,2000,-1.3
MEX,SDG_A821_NOC_RT,XA:1875,2022,-1.64
MEX,SDG_A821_NOC_RT,XA:1875,2021,-2.69
MEX,SDG_A821_NOC_RT,XA:1875,2020,-0.67
MEX,SDG_A821_NOC_RT,XA:1875,2019,-2.54
MEX,SDG_A821_NOC_RT,XA:1875,2018,-0.03
MEX,SDG_A821_NOC_RT,XA:1875,2017,0.31
MEX,SDG_A821_NOC_RT,XA:1875,2016,0.56
MEX,SDG_A821_NOC_RT,XA:1875,2015,0.73
MEX,SDG_A821_NOC_RT,XA:1875,2014,1.73
MEX,SDG_A821_NOC_RT,XA:1875,2013,-0.27
MEX,SDG_A821_NOC_RT,XA:1875,2012,0.16
MEX,SDG_A821_NOC_RT,XA:1875,2011,1.29
MEX,SDG_A821_NOC_RT,XA:1875,2010,3.33
MEX,SDG_A821_NOC_RT,XA:1875,2009,-5.42
MEX,SDG_A821_NOC_RT,XA:1875,2008,-0.04
MEX,SDG_A821_NOC_RT,XA:1875,2007,0.28
MEX,SDG_A821_NOC_RT,XA:1875,2006,1.13
MEX,SDG_A821_NOC_RT,XA:1875,2005,-1.46
MEX,SDG_A821_NOC_RT,XA:1875,2004,1.28
MEX,SDG_A821_NOC_RT,XA:1875,2003,-0.82
MEX,SDG_A821_NOC_RT,XA:1875,2002,-0.99
MEX,SDG_A821_NOC_RT,XA:1875,2001,-1.54
MEX,SDG_A821_NOC_RT,XA:1875,2000,2.88
MKD,SDG_A821_NOC_RT,XA:2039,2022,1.73
MKD,SDG_A821_NOC_RT,XA:2039,2021,3.95
MKD,SDG_A821_NOC_RT,XA:2039,2020,-5.29
MKD,SDG_A821_NOC_RT,XA:2039,2019,-1.65
MKD,SDG_A821_NOC_RT,XA:2039,2018,0.29
MKD,SDG_A821_NOC_RT,XA:2039,2017,-1.66
MKD,SDG_A821_NOC_RT,XA:2039,2016,0.49
MKD,SDG_A821_NOC_RT,XA:2039,2015,1.72
MKD,SDG_A821_NOC_RT,XA:2039,2014,1.98
MKD,SDG_A821_NOC_RT,XA:2039,2013,-1.72
MKD,SDG_A821_NOC_RT,XA:2039,2012,-0.82
MKD,SDG_A821_NOC_RT,XA:2039,2011,-0.3
MKD,SDG_A821_NOC_RT,XA:2039,2010,3.49
MKD,SDG_A821_NOC_RT,XA:2039,2009,-3.98
MKD,SDG_A821_NOC_RT,XA:2039,2008,1.59
MKD,SDG_A821_NOC_RT,XA:2039,2007,3.47
MKD,SDG_A821_NOC_RT,XA:2039,2006,2.48
MKD,SDG_A821_NOC_RT,XA:2039,2005,4.56
MKD,SDG_A821_NOC_RT,XA:2039,2004,4.98
MKD,SDG_A821_NOC_RT,XA:2039,2003,5.24
MKD,SDG_A821_NOC_RT,XA:2039,2002,2.92
MKD,SDG_A821_NOC_RT,XA:2039,2001,-6.13
MKD,SDG_A821_NOC_RT,XA:2039,2000,3.52
MLI,SDG_A821_NOC_RT,XA:1830,2022,-1.75
MLI,SDG_A821_NOC_RT,XA:1830,2021,-2.89
MLI,SDG_A821_NOC_RT,XA:1830,2020,1.85
MLI,SDG_A821_NOC_RT,XA:1830,2019,1.36
MLI,SDG_A821_NOC_RT,XA:1830,2018,1.48
MLI,SDG_A821_NOC_RT,XA:1830,2017,3
MLI,SDG_A821_NOC_RT,XA:1830,2016,3.53
MLI,SDG_A821_NOC_RT,XA:1830,2015,3.08
MLI,SDG_A821_NOC_RT,XA:1830,2014,3.9
MLI,SDG_A821_NOC_RT,XA:1830,2013,-0.19
MLI,SDG_A821_NOC_RT,XA:1830,2012,-3.14
MLI,SDG_A821_NOC_RT,XA:1830,2011,0.25
MLI,SDG_A821_NOC_RT,XA:1830,2010,2.3
MLI,SDG_A821_NOC_RT,XA:1830,2009,1.74
MLI,SDG_A821_NOC_RT,XA:1830,2008,1.6
MLI,SDG_A821_NOC_RT,XA:1830,2007,0.3
MLI,SDG_A821_NOC_RT,XA:1830,2006,1.41
MLI,SDG_A821_NOC_RT,XA:1830,2005,3.2
MLI,SDG_A821_NOC_RT,XA:1830,2004,-1.64
MLI,SDG_A821_NOC_RT,XA:1830,2003,5.55
MLI,SDG_A821_NOC_RT,XA:1830,2002,-0.18
MLI,SDG_A821_NOC_RT,XA:1830,2001,11.59
MLI,SDG_A821_NOC_RT,XA:1830,2000,-3.1
MLT,SDG_A821_NOC_RT,XA:1932,2022,2.41
MLT,SDG_A821_NOC_RT,XA:1932,2021,5.54
MLT,SDG_A821_NOC_RT,XA:1932,2020,-11.11
MLT,SDG_A821_NOC_RT,XA:1932,2019,1.31
MLT,SDG_A821_NOC_RT,XA:1932,2018,-0.38
MLT,SDG_A821_NOC_RT,XA:1932,2017,5.29
MLT,SDG_A821_NOC_RT,XA:1932,2016,-1.97
MLT,SDG_A821_NOC_RT,XA:1932,2015,5.57
MLT,SDG_A821_NOC_RT,XA:1932,2014,2.5
MLT,SDG_A821_NOC_RT,XA:1932,2013,-0.04
MLT,SDG_A821_NOC_RT,XA:1932,2012,-0.52
MLT,SDG_A821_NOC_RT,XA:1932,2011,-3.3
MLT,SDG_A821_NOC_RT,XA:1932,2010,2.89
MLT,SDG_A821_NOC_RT,XA:1932,2009,-1.21
MLT,SDG_A821_NOC_RT,XA:1932,2008,2.43
MLT,SDG_A821_NOC_RT,XA:1932,2007,2.19
MLT,SDG_A821_NOC_RT,XA:1932,2006,1.33
MLT,SDG_A821_NOC_RT,XA:1932,2005,1.1
MLT,SDG_A821_NOC_RT,XA:1932,2004,1.71
MLT,SDG_A821_NOC_RT,XA:1932,2003,4
MLT,SDG_A821_NOC_RT,XA:1932,2002,1.34
MLT,SDG_A821_NOC_RT,XA:1932,2001,-2.61
MLT,SDG_A821_NOC_RT,XA:1932,2000,19.96
MMR,SDG_A821_NOC_RT,XA:1877,2020,3.8
MMR,SDG_A821_NOC_RT,XA:1877,2019,8.45
MMR,SDG_A821_NOC_RT,XA:1877,2018,4
MMR,SDG_A821_NOC_RT,XA:1877,2017,7.18
MMR,SDG_A821_NOC_RT,XA:1877,2016,11.74
MMR,SDG_A821_NOC_RT,XA:1877,2015,2.5
MMR,SDG_A821_NOC_RT,XA:1877,2014,7.35
MMR,SDG_A821_NOC_RT,XA:1877,2013,7.03
MMR,SDG_A821_NOC_RT,XA:1877,2012,5.57
MMR,SDG_A821_NOC_RT,XA:1877,2011,6.52
MMR,SDG_A821_NOC_RT,XA:1877,2010,9.42
MMR,SDG_A821_NOC_RT,XA:1877,2009,10.02
MMR,SDG_A821_NOC_RT,XA:1877,2008,10.68
MMR,SDG_A821_NOC_RT,XA:1877,2007,12.12
MMR,SDG_A821_NOC_RT,XA:1877,2006,13
MMR,SDG_A821_NOC_RT,XA:1877,2005,13.26
MMR,SDG_A821_NOC_RT,XA:1877,2004,13.35
MMR,SDG_A821_NOC_RT,XA:1877,2003,12.6
MMR,SDG_A821_NOC_RT,XA:1877,2002,11.04
MMR,SDG_A821_NOC_RT,XA:1877,2001,11.57
MMR,SDG_A821_NOC_RT,XA:1877,2000,11.52
MNE,SDG_A821_NOC_RT,XA:2234,2022,3.14
MNE,SDG_A821_NOC_RT,XA:2234,2021,7.72
MNE,SDG_A821_NOC_RT,XA:2234,2020,-5.62
MNE,SDG_A821_NOC_RT,XA:2234,2019,1.58
MNE,SDG_A821_NOC_RT,XA:2234,2018,1.55
MNE,SDG_A821_NOC_RT,XA:2234,2017,2.39
MNE,SDG_A821_NOC_RT,XA:2234,2016,1.67
MNE,SDG_A821_NOC_RT,XA:2234,2015,0.77
MNE,SDG_A821_NOC_RT,XA:2234,2014,-5.26
MNE,SDG_A821_NOC_RT,XA:2234,2013,2.77
MNE,SDG_A821_NOC_RT,XA:2234,2012,-5.63
MNE,SDG_A821_NOC_RT,XA:2234,2011,3.08
MNE,SDG_A821_NOC_RT,XA:2234,2010,3.33
MNE,SDG_A821_NOC_RT,XA:2234,2009,-3.99
MNE,SDG_A821_NOC_RT,XA:2234,2008,4.39
MNE,SDG_A821_NOC_RT,XA:2234,2007,-0.48
MNE,SDG_A821_NOC_RT,XA:2234,2006,1.02
MNE,SDG_A821_NOC_RT,XA:2234,2005,4.48
MNE,SDG_A821_NOC_RT,XA:2234,2004,4.87
MNE,SDG_A821_NOC_RT,XA:2234,2003,2.73
MNE,SDG_A821_NOC_RT,XA:2234,2002,2.05
MNE,SDG_A821_NOC_RT,XA:2234,2001,0.98
MNE,SDG_A821_NOC_RT,XA:2234,2000,3.91
MNG,SDG_A821_NOC_RT,XA:1934,2022,0.33
MNG,SDG_A821_NOC_RT,XA:1934,2021,5.44
MNG,SDG_A821_NOC_RT,XA:1934,2020,-1.32
MNG,SDG_A821_NOC_RT,XA:1934,2019,-1.36
MNG,SDG_A821_NOC_RT,XA:1934,2018,5.49
MNG,SDG_A821_NOC_RT,XA:1934,2017,1.86
MNG,SDG_A821_NOC_RT,XA:1934,2016,4.57
MNG,SDG_A821_NOC_RT,XA:1934,2015,1.42
MNG,SDG_A821_NOC_RT,XA:1934,2014,5.85
MNG,SDG_A821_NOC_RT,XA:1934,2013,11.35
MNG,SDG_A821_NOC_RT,XA:1934,2012,10.52
MNG,SDG_A821_NOC_RT,XA:1934,2011,11.1
MNG,SDG_A821_NOC_RT,XA:1934,2010,4.19
MNG,SDG_A821_NOC_RT,XA:1934,2009,-2.42
MNG,SDG_A821_NOC_RT,XA:1934,2008,8.27
MNG,SDG_A821_NOC_RT,XA:1934,2007,8.45
MNG,SDG_A821_NOC_RT,XA:1934,2006,6.51
MNG,SDG_A821_NOC_RT,XA:1934,2005,5.16
MNG,SDG_A821_NOC_RT,XA:1934,2004,8.07
MNG,SDG_A821_NOC_RT,XA:1934,2003,5.47
MNG,SDG_A821_NOC_RT,XA:1934,2002,2.45
MNG,SDG_A821_NOC_RT,XA:1934,2001,0.57
MNG,SDG_A821_NOC_RT,XA:1934,2000,-1.1
MOZ,SDG_A821_NOC_RT,XA:1850,2022,0.2
MOZ,SDG_A821_NOC_RT,XA:1850,2021,-0.78
MOZ,SDG_A821_NOC_RT,XA:1850,2020,-3.14
MOZ,SDG_A821_NOC_RT,XA:1850,2019,-0.85
MOZ,SDG_A821_NOC_RT,XA:1850,2018,0.15
MOZ,SDG_A821_NOC_RT,XA:1850,2017,0.19
MOZ,SDG_A821_NOC_RT,XA:1850,2016,0.24
MOZ,SDG_A821_NOC_RT,XA:1850,2015,3.56
MOZ,SDG_A821_NOC_RT,XA:1850,2014,4.26
MOZ,SDG_A821_NOC_RT,XA:1850,2013,3.96
MOZ,SDG_A821_NOC_RT,XA:1850,2012,4.43
MOZ,SDG_A821_NOC_RT,XA:1850,2011,4.8
MOZ,SDG_A821_NOC_RT,XA:1850,2010,4.17
MOZ,SDG_A821_NOC_RT,XA:1850,2009,4.17
MOZ,SDG_A821_NOC_RT,XA:1850,2008,5.13
MOZ,SDG_A821_NOC_RT,XA:1850,2007,5.53
MOZ,SDG_A821_NOC_RT,XA:1850,2006,7.47
MOZ,SDG_A821_NOC_RT,XA:1850,2005,4.49
MOZ,SDG_A821_NOC_RT,XA:1850,2004,5.71
MOZ,SDG_A821_NOC_RT,XA:1850,2003,4.75
MOZ,SDG_A821_NOC_RT,XA:1850,2002,7.14
MOZ,SDG_A821_NOC_RT,XA:1850,2001,9.87
MOZ,SDG_A821_NOC_RT,XA:1850,2000,-0.57
MRT,SDG_A821_NOC_RT,XA:1936,2022,-0.26
MRT,SDG_A821_NOC_RT,XA:1936,2021,-0.52
MRT,SDG_A821_NOC_RT,XA:1936,2020,-2.32
MRT,SDG_A821_NOC_RT,XA:1936,2019,2.63
MRT,SDG_A821_NOC_RT,XA:1936,2018,1.53
MRT,SDG_A821_NOC_RT,XA:1936,2017,4.34
MRT,SDG_A821_NOC_RT,XA:1936,2016,-0.4
MRT,SDG_A821_NOC_RT,XA:1936,2015,3.61
MRT,SDG_A821_NOC_RT,XA:1936,2014,2.58
MRT,SDG_A821_NOC_RT,XA:1936,2013,2.71
MRT,SDG_A821_NOC_RT,XA:1936,2012,2.4
MRT,SDG_A821_NOC_RT,XA:1936,2011,1.96
MRT,SDG_A821_NOC_RT,XA:1936,2010,0.26
MRT,SDG_A821_NOC_RT,XA:1936,2009,-2.34
MRT,SDG_A821_NOC_RT,XA:1936,2008,-2.67
MRT,SDG_A821_NOC_RT,XA:1936,2007,-3.71
MRT,SDG_A821_NOC_RT,XA:1936,2006,15.85
MRT,SDG_A821_NOC_RT,XA:1936,2005,6.45
MRT,SDG_A821_NOC_RT,XA:1936,2004,2.84
MRT,SDG_A821_NOC_RT,XA:1936,2003,4.93
MRT,SDG_A821_NOC_RT,XA:1936,2002,-0.37
MRT,SDG_A821_NOC_RT,XA:1936,2001,-2.99
MRT,SDG_A821_NOC_RT,XA:1936,2000,-6.75
MUS,SDG_A821_NOC_RT,XA:1938,2022,4.58
MUS,SDG_A821_NOC_RT,XA:1938,2021,2.1
MUS,SDG_A821_NOC_RT,XA:1938,2020,-11.89
MUS,SDG_A821_NOC_RT,XA:1938,2019,1.41
MUS,SDG_A821_NOC_RT,XA:1938,2018,3.81
MUS,SDG_A821_NOC_RT,XA:1938,2017,2.66
MUS,SDG_A821_NOC_RT,XA:1938,2016,3.69
MUS,SDG_A821_NOC_RT,XA:1938,2015,2.07
MUS,SDG_A821_NOC_RT,XA:1938,2014,2.71
MUS,SDG_A821_NOC_RT,XA:1938,2013,0.68
MUS,SDG_A821_NOC_RT,XA:1938,2012,2.23
MUS,SDG_A821_NOC_RT,XA:1938,2011,4.44
MUS,SDG_A821_NOC_RT,XA:1938,2010,2.5
MUS,SDG_A821_NOC_RT,XA:1938,2009,2.17
MUS,SDG_A821_NOC_RT,XA:1938,2008,2.63
MUS,SDG_A821_NOC_RT,XA:1938,2007,5.44
MUS,SDG_A821_NOC_RT,XA:1938,2006,3.64
