ref_area,indicator,source,sex,time,obs_value,obs_status,note_indicator,note_source
USA,SDG_0861_SEX_RT,BA:453,SEX_T,1995,15.03,,,R1:3513_T2:85
USA,SDG_0861_SEX_RT,BA:453,SEX_M,1995,11.43,,,R1:3513_T2:85
USA,SDG_0861_SEX_RT,BA:453,SEX_F,1995,18.65,,,R1:3513_T2:85
USA,SDG_0861_SEX_RT,BA:453,SEX_T,1994,15.29,B,I11:264,R1:3513_T2:85
USA,SDG_0861_SEX_RT,BA:453,SEX_M,1994,11.86,B,I11:264,R1:3513_T2:85
USA,SDG_0861_SEX_RT,BA:453,SEX_F,1994,18.72,B,I11:264,R1:3513_T2:85
VEN,SDG_0861_SEX_RT,BA:382,SEX_T,2020,37.13,,,S14:4077_S3:7_S4:34_S5:42
VEN,SDG_0861_SEX_RT,BA:382,SEX_M,2020,44.04,,,S14:4077_S3:7_S4:34_S5:42
VEN,SDG_0861_SEX_RT,BA:382,SEX_F,2020,30.1,,,S14:4077_S3:7_S4:34_S5:42
VEN,SDG_0861_SEX_RT,BA:382,SEX_T,2017,22.85,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_M,2017,15.11,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_F,2017,30.97,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_T,2016,20.25,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_M,2016,13.55,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_F,2016,27.28,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_T,2012,19.63,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_M,2012,12.54,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_F,2012,26.96,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_T,2011,18.91,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_M,2011,12.44,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_F,2011,25.58,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_T,2010,18.8,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_M,2010,12.77,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_F,2010,25.01,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_T,2009,20.85,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_M,2009,14.13,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_F,2009,27.77,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_T,2008,23.49,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_M,2008,15.55,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_F,2008,31.67,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_T,2007,23.39,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_M,2007,15.55,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_F,2007,31.47,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_T,2006,24.45,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_M,2006,16.28,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_F,2006,32.87,,,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_T,2005,25.5,B,I11:264,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_M,2005,17.81,B,I11:264,R1:3513
VEN,SDG_0861_SEX_RT,BA:382,SEX_F,2005,33.45,B,I11:264,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2022,11.32,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2022,10.04,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2022,12.7,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2021,14.93,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2021,13.66,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2021,16.29,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2020,14.18,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2020,12.46,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2020,16.02,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2019,13.24,,,R1:3513_S14:4077
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2019,11.52,,,R1:3513_S14:4077
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2019,15.09,,,R1:3513_S14:4077
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2018,10.09,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2018,7.9,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2018,12.3,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2017,11.12,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2017,9.23,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2017,13.1,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2016,10.92,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2016,8.97,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2016,12.97,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2015,10.99,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2015,8.78,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2015,13.32,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2014,10.54,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2014,8.51,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2014,12.73,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2013,10.58,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2013,8.59,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2013,12.76,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2012,9.84,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2012,7.88,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2012,11.97,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2011,8.29,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2011,5.93,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2011,10.78,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2010,8.24,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2010,5.86,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2010,10.69,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2009,10.27,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2009,7.71,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2009,12.88,,,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_T,2007,10.67,B,I11:264,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_M,2007,8.99,B,I11:264,R1:3513
VNM,SDG_0861_SEX_RT,BA:1788,SEX_F,2007,12.43,B,I11:264,R1:3513
VUT,SDG_0861_SEX_RT,BB:15632,SEX_T,2019,34.5,,,R1:3513
VUT,SDG_0861_SEX_RT,BB:15632,SEX_M,2019,30.13,,,R1:3513
VUT,SDG_0861_SEX_RT,BB:15632,SEX_F,2019,38.7,,,R1:3513
VUT,SDG_0861_SEX_RT,BB:15632,SEX_T,2010,31.85,,,R1:3513
VUT,SDG_0861_SEX_RT,BB:15632,SEX_M,2010,27.24,,,R1:3513
VUT,SDG_0861_SEX_RT,BB:15632,SEX_F,2010,36.11,,,R1:3513
VUT,SDG_0861_SEX_RT,BB:15632,SEX_T,2006,24.24,,,R1:3513
VUT,SDG_0861_SEX_RT,BB:15632,SEX_M,2006,22.13,,,R1:3513
VUT,SDG_0861_SEX_RT,BB:15632,SEX_F,2006,26.18,,,R1:3513
VUT,SDG_0861_SEX_RT,AA:52,SEX_T,2020,47.53,,,R1:3513
VUT,SDG_0861_SEX_RT,AA:52,SEX_M,2020,44.93,,,R1:3513
VUT,SDG_0861_SEX_RT,AA:52,SEX_F,2020,50.19,,,R1:3513
VUT,SDG_0861_SEX_RT,AA:52,SEX_T,2009,26.33,,,R1:3513
VUT,SDG_0861_SEX_RT,AA:52,SEX_M,2009,20.1,,,R1:3513
VUT,SDG_0861_SEX_RT,AA:52,SEX_F,2009,32.41,,,R1:3513
WLF,SDG_0861_SEX_RT,BB:16123,SEX_T,2019,20.09,,,R1:3513
WLF,SDG_0861_SEX_RT,BB:16123,SEX_M,2019,20.92,,,R1:3513
WLF,SDG_0861_SEX_RT,BB:16123,SEX_F,2019,19.32,,,R1:3513
WLF,SDG_0861_SEX_RT,AA:12841,SEX_T,2018,32.44,,,R1:3513
WLF,SDG_0861_SEX_RT,AA:12841,SEX_M,2018,28.66,,,R1:3513
WLF,SDG_0861_SEX_RT,AA:12841,SEX_F,2018,36.32,,,R1:3513
WSM,SDG_0861_SEX_RT,BA:1794,SEX_T,2017,28.74,B,I11:264,R1:3513
WSM,SDG_0861_SEX_RT,BA:1794,SEX_M,2017,22.38,B,I11:264,R1:3513
WSM,SDG_0861_SEX_RT,BA:1794,SEX_F,2017,35.57,B,I11:264,R1:3513
WSM,SDG_0861_SEX_RT,BA:1794,SEX_T,2012,39.06,B,I11:264,R1:3513
WSM,SDG_0861_SEX_RT,BA:1794,SEX_M,2012,39.43,B,I11:264,R1:3513
WSM,SDG_0861_SEX_RT,BA:1794,SEX_F,2012,38.66,B,I11:264,R1:3513
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2022,23.48,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2022,15.41,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2022,32.07,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2021,23.75,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2021,15.79,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2021,32.24,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2020,24.91,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2020,17.51,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2020,32.8,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2019,22.87,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2019,14.7,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2019,31.58,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2018,22.73,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2018,14.4,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2018,31.61,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2017,22.54,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2017,14.13,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2017,31.49,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2016,22.35,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2016,13.85,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2016,31.39,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2015,22.19,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2015,13.62,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2015,31.31,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2014,22.03,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2014,13.33,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2014,31.26,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2013,22.03,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2013,13.26,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2013,31.33,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2012,21.83,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2012,12.97,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2012,31.21,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2011,22.14,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2011,13.22,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2011,31.57,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2010,22.45,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2010,13.47,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2010,31.93,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2009,22.87,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2009,13.88,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2009,32.34,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2008,22.91,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2008,13.75,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2008,32.55,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2007,23.3,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2007,14.04,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2007,33.04,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2006,23.78,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2006,14.46,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2006,33.56,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_T,2005,24.26,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_M,2005,14.98,,,
X01,SDG_0861_SEX_RT,XA:8405,SEX_F,2005,34,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2022,27.66,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2022,18.77,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2022,36.68,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2021,27.36,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2021,18.99,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2021,35.86,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2020,28.24,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2020,20.5,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2020,36.09,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2019,26.66,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2019,18.46,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2019,34.98,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2018,26.22,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2018,18.09,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2018,34.5,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2017,25.99,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2017,17.91,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2017,34.22,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2016,25.63,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2016,17.54,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2016,33.85,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2015,24.84,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2015,16.79,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2015,33.02,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2014,24.16,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2014,16.06,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2014,32.39,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2013,23.67,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2013,15.62,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2013,31.84,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2012,23.29,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2012,15.22,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2012,31.48,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2011,23.24,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2011,15.23,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2011,31.37,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2010,23.18,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2010,15.19,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2010,31.28,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2009,23.1,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2009,15.08,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2009,31.24,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2008,23.23,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2008,15.36,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2008,31.22,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2007,23.37,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2007,15.46,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2007,31.39,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2006,23.48,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2006,15.6,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2006,31.47,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_T,2005,23.61,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_M,2005,15.8,,,
X02,SDG_0861_SEX_RT,XA:8402,SEX_F,2005,31.54,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2022,27.96,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2022,16.37,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2022,40.29,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2021,28.21,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2021,16.72,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2021,40.41,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2020,29.37,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2020,18.58,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2020,40.82,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2019,27.38,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2019,15.45,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2019,40.03,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2018,27.19,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2018,15.03,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2018,40.1,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2017,26.74,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2017,14.42,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2017,39.81,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2016,26.38,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2016,13.81,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2016,39.7,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2015,26.34,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2015,13.56,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2015,39.86,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2014,26.13,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2014,13.02,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2014,39.99,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2013,25.99,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2013,12.66,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2013,40.07,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2012,25.75,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2012,12.15,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2012,40.08,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2011,26.41,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2011,12.56,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2011,40.99,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2010,26.99,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2010,12.89,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2010,41.82,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2009,27.83,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2009,13.72,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2009,42.66,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2008,28.55,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2008,14.17,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2008,43.65,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2007,29.51,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2007,14.86,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2007,44.89,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2006,30.38,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2006,15.58,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2006,45.93,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_T,2005,31.06,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_M,2005,16.23,,,
X03,SDG_0861_SEX_RT,XA:8403,SEX_F,2005,46.62,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2022,18.95,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2022,14.63,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2022,23.71,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2021,19.31,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2021,14.89,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2021,24.17,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2020,20.71,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2020,16.63,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2020,25.19,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2019,18.6,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2019,14.01,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2019,23.63,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2018,18.64,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2018,13.8,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2018,23.93,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2017,18.93,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2017,13.96,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2017,24.34,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2016,18.98,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2016,14.01,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2016,24.37,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2015,18.8,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2015,13.74,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2015,24.29,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2014,18.79,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2014,13.74,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2014,24.26,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2013,19.12,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2013,13.98,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2013,24.67,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2012,19.14,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2012,13.97,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2012,24.71,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2011,19.23,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2011,14.1,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2011,24.72,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2010,19.4,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2010,14.26,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2010,24.9,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2009,19.61,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2009,14.39,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2009,25.18,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2008,19.39,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2008,14.13,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2008,24.99,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2007,19.4,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2007,14.17,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2007,24.94,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2006,19.61,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2006,14.33,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2006,25.2,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_T,2005,19.99,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_M,2005,14.74,,,
X04,SDG_0861_SEX_RT,XA:8401,SEX_F,2005,25.52,,,
X05,SDG_0861_SEX_RT,XA:8404,SEX_T,2022,10.36,,,
X05,SDG_0861_SEX_RT,XA:8404,SEX_M,2022,9.74,,,
X05,SDG_0861_SEX_RT,XA:8404,SEX_F,2022,11.02,,,
X05,SDG_0861_SEX_RT,XA:8404,SEX_T,2021,11.37,,,
X05,SDG_0861_SEX_RT,XA:8404,SEX_M,2021,10.79,,,
X05,SDG_0861_SEX_RT,XA:8404,SEX_F,2021,11.98,,,
X05,SDG_0861_SEX_RT,XA:8404,SEX_T,2020,12.64,,,
X05,SDG_0861_SEX_RT,XA:8404,SEX_M,2020,12.25,,,
X05,SDG_0861_SEX_RT,XA:8404,SEX_F,2020,13.06,,,
X05,SDG_0861_SEX_RT,XA:8404,SEX_T,2019,10.5,,,
X05,SDG_0861_SEX_RT,XA:8404,SEX_M,2019,9.72,,,
